user_3552	news_E496	25128.0
user_6410	news_E496	0.0
user_17294	news_E496	3.0
user_3552	news_E496	6.0
user_4828	news_politifact14750	38235.0
user_5628	news_politifact14750	47278.0
user_8984	news_politifact14750	85494.0
user_3641	news_politifact14750	202916.0
user_20261	news_politifact14756	0.0
user_43067	news_politifact14756	44563.0
user_43986	news_politifact14756	66673.0
user_36989	news_politifact14756	70258.0
user_14572	news_politifact14756	82327.0
user_36200	news_politifact14756	112383.0
user_26253	news_politifact14756	116956.0
user_13799	news_politifact14756	120430.0
user_48750	news_politifact14756	155395.0
user_19531	news_politifact14756	157946.0
user_36989	news_politifact14756	166953.0
user_33154	news_politifact14756	168540.0
user_46588	news_politifact14756	172086.0
user_37969	news_politifact14756	3093378.0
user_29179	news_politifact14756	16514239.0
user_733	news_politifact14756	27797546.0
user_37835	news_politifact14756	28946895.0
user_11187	news_E222	3940655.0
user_36298	news_E222	3943135.0
user_13083	news_E222	3944111.0
user_14590	news_E222	3950125.0
user_17068	news_E222	3954322.0
user_7720	news_E222	3959285.0
user_39729	news_E222	3959633.0
user_36942	news_E222	3960394.0
user_37339	news_E222	3960771.0
user_13614	news_E222	3960944.0
user_28063	news_E367	20863.0
user_26595	news_E367	75996.0
user_17521	news_E367	162818.0
user_26875	news_E367	337898.0
user_28073	news_E367	427658.0
user_26610	news_E367	463300.0
user_10327	news_E324	74770.0
user_2045	news_E324	78734.0
user_13746	news_E324	78858.0
user_36153	news_E324	78960.0
user_6500	news_E324	80095.0
user_2045	news_E324	108083.0
user_13746	news_E324	108180.0
user_36153	news_E324	108281.0
user_13746	news_E324	136326.0
user_36153	news_E324	136419.0
user_2045	news_E324	137092.0
user_49938	news_E324	165092.0
user_36153	news_E324	165223.0
user_2045	news_E324	165838.0
user_13746	news_E324	165964.0
user_26695	news_E324	339923.0
user_13406	news_E324	342176.0
user_47643	news_E324	381081.0
user_27532	news_E324	392983.0
user_29512	news_E351	5670.0
user_18722	news_E351	6219.0
user_7450	news_E351	6451.0
user_30005	news_E351	6979.0
user_28237	news_E351	18560.0
user_20691	news_E351	21828.0
user_21180	news_E351	85779.0
user_32220	news_E351	90372.0
user_31131	news_E351	90427.0
user_29622	news_E351	90893.0
