user_10881	news_pheme_101	413.0
user_21759	news_pheme_26	6143.0
user_3838	news_pheme_26	6577.0
user_22463	news_pheme_26	18815.0
user_23235	news_pheme_26	33328.0
user_2805	news_pheme_26	62119.0
user_23509	news_pheme_26	174674.0
user_10314	news_pheme_280	891.0
user_48425	news_politifact14750	4820.0
user_47586	news_politifact14750	6573.0
user_16066	news_politifact14750	9489.0
user_51157	news_politifact14750	10721.0
user_51157	news_politifact14750	10781.0
user_1780	news_politifact14750	12915.0
user_31393	news_politifact14750	14772.0
user_12404	news_politifact14750	16149.0
user_40679	news_politifact14750	16909.0
user_1799	news_politifact14750	16947.0
user_1799	news_politifact14750	17000.0
user_31393	news_politifact14750	17183.0
user_48757	news_politifact14750	17401.0
user_36407	news_politifact14750	17901.0
user_49388	news_politifact14750	18455.0
user_8672	news_politifact14750	18883.0
user_36911	news_politifact14750	18909.0
user_8672	news_politifact14750	18938.0
user_8672	news_politifact14750	19121.0
user_8672	news_politifact14750	19136.0
user_39458	news_politifact14750	20496.0
user_34706	news_politifact14750	21772.0
user_32544	news_politifact14750	22591.0
user_3556	news_politifact14750	24890.0
user_32497	news_politifact14750	26032.0
user_46803	news_politifact14750	27710.0
user_34979	news_politifact14750	28942.0
user_25274	news_politifact14750	29473.0
user_25274	news_politifact14750	29716.0
user_39732	news_politifact14750	31101.0
user_25274	news_politifact14750	31357.0
user_25274	news_politifact14750	31750.0
user_39732	news_politifact14750	32056.0
user_25162	news_politifact14750	39175.0
user_46121	news_politifact14750	45143.0
user_14250	news_politifact14750	47109.0
user_22502	news_politifact14750	49526.0
user_45264	news_politifact14750	50043.0
user_45264	news_politifact14750	50092.0
user_13129	news_politifact14750	63395.0
user_13129	news_politifact14750	64190.0
user_11258	news_politifact14750	86375.0
user_32832	news_politifact14750	89201.0
user_52187	news_politifact14750	95498.0
user_47289	news_politifact14750	115357.0
user_5697	news_politifact14750	116113.0
user_8148	news_politifact14750	126305.0
user_49360	news_politifact14750	168494.0
user_24460	news_politifact14750	188122.0
user_2309	news_politifact14750	232828.0
user_14081	news_pheme_287	0.0
user_54459	news_pheme_287	237.0
user_43443	news_pheme_287	2989.0
user_33497	news_E222	2942401.0
user_30279	news_E222	3423084.0
user_41126	news_E222	3773810.0
user_30279	news_E222	3940863.0
user_23537	news_E222	3941490.0
user_21722	news_E222	3952762.0
user_23581	news_E425	1632588.0
user_29745	news_E425	1693214.0
user_29745	news_E425	1693257.0
user_29745	news_E425	1693288.0
user_29745	news_E425	1693325.0
user_29745	news_E425	1693407.0
user_29745	news_E425	1693692.0
user_29745	news_E425	1693720.0
user_29745	news_E425	1693798.0
user_29745	news_E425	1694245.0
user_29745	news_E425	1694267.0
user_41714	news_politifact14644	272123.0
user_15835	news_politifact14644	539424.0
user_15835	news_politifact14644	540780.0
user_36098	news_politifact14644	574316.0
user_37094	news_politifact14644	575277.0
user_7546	news_politifact14644	581049.0
user_21004	news_politifact14644	595020.0
user_48019	news_politifact14644	598914.0
user_4246	news_politifact14644	602174.0
user_4246	news_politifact14644	602191.0
user_4246	news_politifact14644	602223.0
user_44797	news_politifact14644	603448.0
user_49131	news_politifact14644	605061.0
user_17197	news_politifact14644	616654.0
user_3897	news_politifact14644	617296.0
user_30513	news_politifact14644	658026.0
user_12164	news_politifact14644	709255.0
user_45177	news_politifact14644	712591.0
user_51316	news_politifact14644	716415.0
