user_10881	news_pheme_101	0.0
user_14020	news_pheme_26	0.0
user_21631	news_pheme_26	427.0
user_13403	news_pheme_26	1526.0
user_11792	news_pheme_26	46069.0
user_26469	news_E496	8.0
user_25907	news_E496	83558.0
user_3389	news_E496	2978542.0
user_47294	news_politifact14998	423797.0
user_12811	news_pheme_280	0.0
user_15733	news_pheme_280	236.0
user_10504	news_pheme_280	297.0
user_25385	news_pheme_280	396.0
user_5570	news_pheme_280	1785.0
user_40906	news_pheme_280	2124.0
user_30549	news_politifact14750	12455.0
user_1780	news_politifact14750	12772.0
user_31393	news_politifact14750	15526.0
user_49388	news_politifact14750	18360.0
user_40679	news_politifact14750	18480.0
user_36911	news_politifact14750	18852.0
user_36911	news_politifact14750	18867.0
user_36911	news_politifact14750	18909.0
user_46128	news_politifact14750	19359.0
user_50409	news_politifact14750	20277.0
user_53189	news_politifact14750	22076.0
user_17703	news_politifact14750	22903.0
user_46665	news_politifact14750	25335.0
user_16291	news_politifact14750	27275.0
user_44724	news_politifact14750	28481.0
user_27246	news_politifact14750	29377.0
user_30345	news_politifact14750	29466.0
user_48781	news_politifact14750	31944.0
user_39732	news_politifact14750	32237.0
user_37953	news_politifact14750	37758.0
user_29466	news_politifact14750	45058.0
user_14250	news_politifact14750	46667.0
user_44071	news_politifact14750	52388.0
user_11253	news_politifact14750	84165.0
user_5697	news_politifact14750	116158.0
user_50313	news_politifact14750	122436.0
user_50313	news_politifact14750	122600.0
user_11120	news_politifact14750	124228.0
user_46777	news_politifact14750	138068.0
user_15548	news_politifact14750	365609.0
user_15079	news_politifact14756	86717.0
user_23609	news_politifact14756	125278.0
user_11373	news_politifact14756	194331.0
user_11373	news_politifact14756	517850.0
user_11373	news_politifact14756	517863.0
user_11373	news_politifact14756	517872.0
user_11373	news_politifact14756	517890.0
user_48102	news_politifact14756	815688.0
user_4506	news_politifact14756	950075.0
user_25043	news_politifact14756	956881.0
user_35103	news_politifact14756	959148.0
user_42099	news_politifact14756	990852.0
user_45764	news_politifact14756	14672584.0
user_51519	news_politifact14756	18954758.0
user_16729	news_politifact14756	24837052.0
user_13047	news_pheme_287	654.0
user_48173	news_pheme_287	784.0
user_26818	news_E424	25667.0
user_43021	news_E222	3926133.0
user_37254	news_E222	0.0
user_23815	news_E222	502412.0
user_24838	news_E222	3939533.0
user_36929	news_E222	3951755.0
user_9194	news_E222	3952437.0
user_29129	news_E425	0.0
user_16590	news_E425	5627.0
user_29745	news_E425	1693442.0
user_30689	news_politifact14644	237621.0
user_34969	news_politifact14644	239268.0
user_7301	news_politifact14644	404166.0
user_34898	news_politifact14644	534678.0
user_32492	news_politifact14644	542821.0
user_18244	news_politifact14644	579591.0
user_49710	news_politifact14644	592409.0
user_32436	news_politifact14644	659089.0
user_1847	news_politifact14644	692019.0
user_31627	news_politifact14644	697568.0
user_38781	news_politifact14644	1247252.0
user_44726	news_politifact14644	1482555.0
user_32681	news_E324	77790.0
user_15954	news_E324	78551.0
user_21761	news_E324	83013.0
user_3573	news_E324	102510.0
user_49373	news_E324	339274.0
user_35911	news_E324	339345.0
user_23957	news_E324	339465.0
user_18261	news_pheme_160	1349.0
user_9276	news_E488	0.0
user_34605	news_E488	841272.0
user_29342	news_E488	1462448.0
user_15930	news_E488	1553003.0
user_29914	news_E488	2209467.0
user_38867	news_E488	2657598.0
user_43699	news_E488	3010905.0
user_29827	news_E488	4909538.0
user_12740	news_E488	4932290.0
user_48450	news_E488	5044635.0
user_24650	news_E488	5058349.0
user_29392	news_E488	5083017.0
user_49600	news_E488	5086048.0
user_25667	news_E351	6100.0
user_25900	news_E351	6214.0
user_24577	news_E351	15220.0
user_40507	news_E351	90362.0
user_11638	news_E351	92030.0
user_12690	news_E351	93732.0
user_2770	news_E351	105500.0
user_49202	news_E351	106018.0
user_14092	news_E269	2237849.0
user_35746	news_E269	2702040.0
user_21752	news_E269	3094095.0
user_7416	news_E269	3117520.0
user_48565	news_E269	3124898.0
user_14051	news_E269	3144726.0
user_12472	news_E269	3148124.0
user_39019	news_E269	3157300.0
user_24949	news_E269	3158618.0
user_5296	news_E269	3199190.0
user_26059	news_E269	3218295.0
user_19510	news_E269	3224137.0
user_44880	news_E269	3577481.0
user_42344	news_E269	3623887.0
user_40723	news_E269	5466422.0
user_22397	news_E269	5467903.0
user_25594	news_pheme_335	33.0
user_38203	news_politifact14884	23425396.0
user_48806	news_politifact14884	23426283.0
user_22653	news_politifact14884	23427220.0
user_48715	news_politifact14884	23428682.0
user_13939	news_politifact14884	23472556.0
user_43445	news_E609	0.0
user_7867	news_E609	15.0
user_28773	news_E609	17463.0
user_27959	news_E609	19219.0
user_7730	news_E609	48471.0
user_36250	news_E609	81017.0
user_30777	news_E609	97921.0
user_49599	news_E609	108384.0
user_42791	news_E609	213906.0
user_36213	news_E609	242537.0
user_38256	news_E609	275554.0
user_6379	news_E609	314225.0
user_52219	news_E700	3813748.0
user_12449	news_E700	3854714.0
user_6483	news_E700	3858518.0
user_9603	news_E700	3862027.0
user_28989	news_E700	3865879.0
user_20851	news_E700	3870801.0
user_32756	news_E700	3891908.0
user_34642	news_E700	3896451.0
user_42461	news_E700	3905011.0
user_35193	news_E700	3908020.0
user_27617	news_E700	3908747.0
user_46464	news_E700	3917736.0
user_28593	news_E700	3927661.0
user_10343	news_E700	3944421.0
user_40483	news_E700	3962316.0
user_13637	news_E700	3968859.0
user_16228	news_E700	3990628.0
user_16228	news_E700	3992169.0
user_30951	news_E700	4001375.0
user_10066	news_E700	4016278.0
user_18269	news_E700	4023370.0
user_30862	news_E700	4043449.0
user_1578	news_E700	4066074.0
user_53130	news_politifact14888	1657814.0
user_24477	news_politifact14888	2763059.0
user_4702	news_politifact14888	2771376.0
user_2940	news_politifact14888	2834096.0
user_48949	news_politifact14888	3034951.0
user_46971	news_politifact14888	3509177.0
user_51490	news_politifact14888	5271407.0
user_49773	news_politifact14888	5983427.0
user_22107	news_E131	92490.0
user_15692	news_E131	92989.0
user_25839	news_E131	93398.0
user_30584	news_E131	94800.0
user_11999	news_E131	94905.0
user_46426	news_E131	95686.0
user_11067	news_E131	96302.0
user_31339	news_E131	96307.0
user_10221	news_E131	96718.0
user_27909	news_E131	97070.0
user_19003	news_E131	97072.0
user_6512	news_E131	97267.0
user_19567	news_E131	97291.0
user_16419	news_E131	97486.0
user_18704	news_E331	0.0
user_44509	news_E331	48798.0
user_14791	news_E331	831697.0
user_7314	news_E331	833070.0
user_31128	news_E331	2200186.0
user_19365	news_E331	4148362.0
user_39246	news_E331	4232043.0
user_5461	news_E331	4288962.0
user_2045	news_E331	4290754.0
user_22461	news_E331	4679771.0
user_52747	news_politifact15579	27351.0
user_44195	news_pheme_273	0.0
user_4907	news_pheme_273	305.0
user_1801	news_pheme_273	1044.0
user_7123	news_pheme_273	1602.0
user_16761	news_pheme_273	2286.0
user_18772	news_pheme_273	2336.0
user_26922	news_pheme_273	2632.0
user_21201	news_pheme_273	3373.0
user_12382	news_pheme_273	3781.0
user_14419	news_pheme_273	4543.0
user_17275	news_pheme_273	4792.0
user_1157	news_pheme_273	6078.0
user_42824	news_pheme_273	11675.0
user_10991	news_pheme_273	12360.0
user_24579	news_pheme_273	12470.0
user_33680	news_pheme_273	12490.0
user_18738	news_pheme_273	13992.0
user_35515	news_pheme_273	16459.0
user_18454	news_pheme_273	16528.0
user_11269	news_pheme_273	17548.0
user_6813	news_pheme_273	19241.0
user_23817	news_pheme_273	19322.0
user_41209	news_pheme_273	23136.0
user_2502	news_pheme_273	29467.0
user_33342	news_politifact14785	0.0
user_44161	news_E82	132028.0
user_35100	news_E82	641945.0
user_15537	news_E82	1670367.0
user_7789	news_E418	0.0
user_29588	news_E418	10371.0
user_17112	news_E418	86549.0
user_26830	news_E418	89720.0
user_7212	news_E418	102904.0
user_29948	news_E418	137630.0
user_27340	news_E418	200574.0
user_3636	news_E418	400759.0
user_7710	news_E418	407002.0
user_44715	news_E418	613064.0
user_27224	news_E418	627926.0
user_1448	news_E418	628740.0
user_25739	news_E418	690063.0
user_38689	news_E418	773454.0
user_29795	news_E418	1370453.0
user_13443	news_E212	128740.0
user_26745	news_E212	162092.0
user_32936	news_E212	205978.0
user_32936	news_E212	232341.0
user_14814	news_E212	247670.0
user_32936	news_E212	248227.0
user_10032	news_E212	248733.0
user_40900	news_E212	248872.0
user_32849	news_E212	248876.0
user_14743	news_E212	249225.0
user_24990	news_E212	249227.0
user_48825	news_E212	249228.0
user_13471	news_E212	249231.0
user_22859	news_E555	2055.0
user_22816	news_E555	14184.0
user_31578	news_E55	23430.0
user_36342	news_E55	0.0
user_9377	news_E55	2.0
user_20797	news_E55	45755.0
user_27705	news_E55	47989.0
user_1542	news_politifact14856	8040.0
user_48686	news_politifact14856	9496.0
user_50809	news_politifact14856	50026.0
user_25898	news_politifact14856	67513.0
user_52493	news_politifact14856	75526.0
user_49902	news_politifact14856	76375.0
user_32419	news_politifact14856	81677.0
user_15958	news_politifact14856	83938.0
user_11496	news_politifact14856	102147.0
user_7290	news_politifact14856	104561.0
user_48108	news_politifact14856	107093.0
user_38353	news_politifact14856	107403.0
user_52398	news_politifact14856	108187.0
user_52398	news_politifact14856	108282.0
user_52398	news_politifact14856	108358.0
user_52398	news_politifact14856	108446.0
user_52398	news_politifact14856	108547.0
user_52398	news_politifact14856	109275.0
user_43774	news_politifact14856	112469.0
user_18197	news_politifact14856	113399.0
user_35177	news_politifact14856	113825.0
user_48505	news_politifact14856	114682.0
user_46302	news_politifact14856	120913.0
user_50374	news_politifact14856	132064.0
user_50403	news_politifact14856	147546.0
user_16379	news_politifact14856	147994.0
user_34199	news_politifact14856	150192.0
user_21856	news_politifact14856	152189.0
user_21064	news_politifact14856	154322.0
user_23138	news_politifact14856	154544.0
user_52294	news_politifact14856	158701.0
user_3876	news_politifact14856	159609.0
user_50383	news_politifact14856	161024.0
user_22828	news_politifact14856	163395.0
user_1227	news_politifact14856	163811.0
user_16192	news_politifact14856	163866.0
user_44782	news_politifact14856	165967.0
user_45615	news_politifact14856	168125.0
user_53103	news_politifact14856	170654.0
user_19378	news_politifact14856	170702.0
user_4624	news_politifact14856	171823.0
user_3427	news_politifact14856	172142.0
user_3427	news_politifact14856	173126.0
user_28911	news_politifact14856	173710.0
user_39077	news_politifact14856	174094.0
user_42180	news_politifact14856	174922.0
user_38113	news_politifact14856	175270.0
user_38113	news_politifact14856	175568.0
user_38113	news_politifact14856	176127.0
user_11310	news_politifact14856	177446.0
user_45922	news_politifact14856	179359.0
user_9729	news_politifact14856	180090.0
user_22142	news_politifact14856	180433.0
user_32439	news_politifact14856	181681.0
user_44467	news_politifact14856	182677.0
user_44205	news_politifact14856	183155.0
user_52336	news_politifact14856	190772.0
user_52336	news_politifact14856	192621.0
user_36127	news_politifact14856	199879.0
user_16259	news_politifact14856	200917.0
user_40037	news_politifact14856	202968.0
user_39488	news_politifact14856	216058.0
user_38200	news_politifact14856	224141.0
user_47326	news_politifact14856	241183.0
user_17422	news_politifact14856	241916.0
user_42512	news_politifact14856	244366.0
user_39580	news_politifact14856	246350.0
user_39580	news_politifact14856	246513.0
user_39580	news_politifact14856	247204.0
user_39488	news_politifact14856	263041.0
user_18652	news_politifact14856	264126.0
user_45833	news_politifact14856	271382.0
